,id_food,nutriscore_grade,random_users_id,random_users_ratings
13429,15024,c,2,1
13430,23170,d,6,4
13431,37135,a,9,2
13432,45792,a,1,3
13433,45895,b,4,2
13434,3934,a,3,1
13435,36994,a,3,4
13436,37139,a,5,1
13437,23243,a,1,4
13438,1417,b,3,4
13439,2111,b,3,4
13440,3345,a,3,1
13441,3374,d,5,3
13442,4847,a,3,4
13443,4915,b,9,3
13444,5238,c,6,1
13445,5840,a,8,3
13446,8507,e,6,4
13447,9551,b,1,4
13448,9990,b,9,3
13449,10836,e,4,3
13450,15178,a,8,1
13451,15726,a,4,3
13452,15740,a,8,4
13453,15917,b,8,2
13454,16095,a,9,2
13455,16097,c,8,1
13456,16439,b,5,4
13457,16550,e,7,3
13458,17382,a,1,4
13459,17621,b,4,1
13460,18062,c,6,4
13461,18072,b,2,3
13462,18852,b,8,4
13463,18885,c,4,3
13464,19122,b,1,4
13465,19502,a,5,3
13466,19905,b,2,4
13467,20245,b,8,1
13468,20926,c,1,3
13469,20977,b,7,4
13470,21096,d,6,2
13471,21199,b,1,3
13472,21316,a,2,4
13473,21416,b,6,3
13474,21440,c,6,1
13475,22817,a,6,4
13476,22988,c,4,2
13477,23162,c,2,3
13478,23953,a,1,3
13479,24227,a,4,3
13480,24468,b,6,3
13481,24501,a,6,2
13482,24525,a,4,4
13483,24857,c,8,4
13484,25264,a,7,2
13485,25431,b,6,1
13486,25503,b,5,3
13487,25515,a,5,3
13488,25629,c,9,2
13489,26657,a,4,3
13490,26662,b,1,1
13491,27010,c,3,2
13492,27216,b,8,2
13493,27316,c,4,1
13494,27537,e,9,2
13495,27663,a,8,2
13496,28157,c,1,3
13497,28629,b,7,2
13498,28704,b,6,3
13499,28893,c,5,3
13500,28926,c,3,3
13501,30174,e,9,2
13502,30479,c,6,4
13503,30891,b,4,3
13504,32043,a,8,2
13505,32051,c,7,2
13506,32067,c,7,3
13507,33153,a,8,1
13508,33726,a,9,2
13509,33959,b,3,1
13510,33965,b,2,2
13511,34112,b,6,1
13512,34127,c,1,4
13513,34328,a,7,3
13514,34398,a,2,4
13515,34461,b,7,3
13516,34465,d,4,2
13517,35037,d,6,2
13518,35514,b,7,2
13519,36492,b,1,1
13520,36962,d,2,4
13521,37203,b,1,2
13522,37332,e,4,4
13523,37439,c,9,1
13524,37541,a,1,3
13525,37752,b,8,3
13526,38186,e,8,4
13527,38324,b,7,2
13528,38683,a,4,2
13529,38763,b,2,2
13530,38869,b,3,4
13531,39322,c,2,3
13532,39398,b,8,2
13533,39427,c,7,2
13534,39457,b,2,3
13535,39739,d,4,3
13536,40069,a,7,4
13537,40196,c,5,4
13538,40229,b,7,1
13539,40234,b,2,3
13540,40558,e,1,4
13541,41686,c,7,3
13542,44744,b,9,3
13543,44798,b,5,3
13544,44863,a,6,1
13545,44984,b,1,4
13546,45103,c,9,4
13547,45462,c,9,3
13548,45475,a,4,3
13549,45590,c,5,1
13550,45659,b,2,1
13551,45856,c,3,3
13552,46100,b,4,3
13553,46167,d,1,4
13554,46193,c,8,4
13555,46295,c,1,2
13556,46951,d,1,2
13557,46988,c,6,2
13558,47040,b,6,4
13559,47088,d,8,4
13560,47187,b,9,2
13561,47206,c,8,1
13562,47250,b,6,2
13563,47362,b,3,3
13564,47472,a,9,1
13565,47582,b,8,1
13566,47672,a,2,1
13567,47774,c,1,1
13568,47974,d,7,1
13569,48129,b,1,1
13570,48224,d,6,2
13571,48660,a,4,4
13572,48728,c,9,2
13573,49069,a,5,4
13574,49253,b,1,2
13575,49814,b,5,4
13576,50380,a,2,4
13577,50488,b,9,4
13578,50491,c,9,2
13579,51038,c,7,2
13580,51057,a,7,1
13581,51060,b,2,3
13582,51361,b,5,2
13583,51524,e,9,1
13584,51590,b,7,1
13585,51709,b,2,4
13586,3882,c,3,1
13587,45457,a,6,2
13588,36044,a,8,1
13589,2299,d,7,4
13590,40495,d,9,1
13591,17367,d,3,1
13592,34569,d,2,4
13593,50602,e,1,1
13594,15,a,6,3
13595,15653,d,6,3
13596,43497,c,1,4
13597,24957,c,8,4
13598,859,d,7,3
13599,42041,d,1,3
13600,23983,b,7,1
13601,31939,a,4,4
13602,47381,a,4,4
13603,50417,e,9,4
13604,17919,b,6,1
13605,28927,b,9,1
13606,26723,d,7,2
13607,28767,d,4,3
13608,47877,d,1,3
13609,18523,d,7,4
13610,35363,c,6,1
13611,45318,d,6,4
13612,51192,d,4,3
13613,39593,c,4,3
13614,47688,a,7,1
13615,21647,e,4,4
13616,24776,d,8,1
13617,605,d,1,1
13618,1060,d,5,2
13619,4285,d,2,4
13620,4286,e,6,2
13621,4344,e,7,3
13622,4423,c,7,3
13623,5030,b,3,2
13624,5132,d,3,2
13625,5987,c,9,1
13626,9818,b,1,4
13627,15215,a,9,4
13628,15305,c,9,4
13629,17652,b,5,3
13630,17808,b,2,4
13631,18063,c,9,2
13632,19928,d,4,3
13633,22236,c,2,3
13634,23782,d,4,2
13635,26650,a,4,4
13636,32341,a,8,1
13637,32975,c,1,4
13638,33583,b,6,2
13639,34496,c,9,2
13640,34719,d,2,3
13641,34949,c,6,4
13642,35038,c,7,1
13643,35949,c,4,1
13644,36270,a,6,4
13645,36435,b,2,1
13646,37564,b,2,2
13647,38255,b,9,4
13648,38456,c,9,1
13649,40967,a,7,4
13650,41052,c,2,3
13651,41487,a,5,2
13652,42694,b,8,2
13653,44800,a,1,2
13654,44864,a,2,1
13655,45108,b,4,1
13656,45500,d,8,1
13657,45560,d,7,2
13658,45596,c,6,3
13659,45892,b,6,1
13660,45894,b,8,2
13661,45929,c,5,2
13662,45932,c,6,4
13663,46069,c,1,2
13664,46338,c,5,4
13665,46444,e,2,1
13666,47083,c,1,4
13667,48033,c,3,4
13668,48223,d,7,4
13669,49142,c,5,2
13670,49632,b,3,1
13671,50907,b,1,2
13672,50915,c,9,1
13673,51291,c,3,3
13674,40224,e,7,3
13675,20457,b,2,4
13676,20481,b,9,1
13677,23552,d,1,3
13678,36069,c,3,2
13679,37612,d,7,2
13680,17010,c,2,2
13681,44761,d,5,3
13682,25416,b,2,3
13683,29500,a,1,1
13684,20001,c,4,4
13685,48169,a,9,1
13686,2260,e,9,1
13687,3591,d,3,1
13688,4001,e,7,4
13689,11323,b,5,1
13690,14400,d,7,1
13691,20473,b,1,4
13692,23560,c,6,3
13693,26803,c,2,2
13694,27808,c,1,2
13695,35249,b,7,2
13696,35395,c,9,4
13697,37114,b,3,4
13698,42897,a,7,1
13699,45303,e,2,3
13700,45771,a,6,3
13701,46009,a,6,4
13702,47708,b,5,4
13703,49031,d,4,2
13704,50126,d,5,4
13705,51827,b,2,3
13706,30253,a,2,2
13707,26239,b,3,4
13708,1872,d,5,4
13709,1897,b,7,1
13710,2561,d,8,1
13711,2748,c,9,2
13712,3939,d,3,2
13713,4388,e,3,3
13714,5809,e,3,2
13715,6843,b,5,3
13716,9545,b,2,4
13717,13796,d,7,2
13718,13921,c,1,3
13719,15237,b,2,2
13720,15921,d,9,3
13721,15938,b,3,4
13722,15971,d,9,3
13723,16217,b,8,2
13724,16342,c,6,1
13725,16822,b,6,2
13726,17388,d,8,3
13727,17935,b,6,3
13728,18065,b,8,4
13729,18068,d,3,2
13730,18884,d,7,1
13731,19105,c,3,1
13732,20785,d,2,4
13733,21668,c,4,2
13734,21964,b,6,3
13735,22064,c,3,1
13736,22511,c,7,3
13737,23501,b,7,3
13738,23574,a,5,2
13739,23962,d,1,1
13740,25060,c,1,2
13741,25452,c,6,1
13742,25663,d,9,2
13743,25712,d,1,2
13744,26074,c,2,2
13745,27473,c,3,3
13746,27608,c,1,1
13747,27938,c,9,3
13748,28586,c,9,3
13749,28730,c,2,3
13750,28963,c,3,4
13751,29375,c,7,4
13752,30501,d,7,1
13753,30627,d,1,3
13754,30917,b,6,1
13755,32300,c,2,1
13756,33234,a,1,2
13757,33721,c,2,4
13758,33980,c,6,4
13759,33993,c,7,1
13760,34003,c,2,2
13761,34180,c,1,3
13762,34308,b,1,3
13763,34353,c,6,4
13764,34530,d,1,4
13765,35019,b,3,3
13766,36454,c,5,3
13767,36475,c,4,1
13768,37225,c,9,4
13769,37407,d,4,4
13770,37567,c,9,3
13771,37622,d,9,1
13772,38616,c,3,2
13773,38807,c,2,3
13774,39130,d,8,4
13775,39495,c,7,1
13776,39505,d,9,3
13777,39856,c,7,4
13778,39956,b,7,3
13779,40026,d,8,3
13780,40205,c,8,1
13781,40346,c,4,3
13782,41169,d,6,1
13783,42170,d,9,2
13784,43703,d,4,1
13785,45578,d,4,4
13786,45580,b,5,3
13787,45641,c,4,3
13788,45732,c,7,2
13789,45772,e,5,2
13790,45930,b,7,3
13791,46059,c,6,1
13792,46143,d,5,2
13793,46214,c,2,2
13794,46905,c,8,2
13795,47001,d,1,3
13796,47036,c,6,1
13797,48035,c,1,2
13798,48172,b,4,1
13799,48291,c,6,4
13800,48802,d,5,3
13801,49123,c,5,3
13802,49132,c,2,1
13803,49158,d,1,4
13804,49235,d,2,3
13805,49323,b,7,3
13806,49501,c,5,3
13807,49967,b,5,3
13808,50483,c,9,4
13809,51132,c,8,1
13810,51471,c,1,2
13811,16432,c,6,2
13812,20849,d,8,2
13813,40400,d,5,3
13814,3772,e,1,2
13815,21190,b,5,3
13816,34404,e,6,3
13817,45626,b,6,4
13818,39761,e,8,2
13819,1827,c,2,2
13820,7224,c,6,4
13821,15128,d,1,3
13822,15350,b,3,2
13823,16459,b,7,2
13824,26801,c,3,2
13825,39558,e,9,1
13826,43563,a,1,2
13827,45518,e,9,1
13828,47385,c,1,4
13829,49856,c,2,1
13830,48982,a,1,1
13831,35492,c,2,4
13832,3146,c,2,1
13833,5724,c,2,2
13834,45026,b,6,3
13835,36412,c,7,2
13836,11161,e,1,4
13837,36067,d,4,2
13838,38459,d,6,2
13839,48292,d,1,2
13840,31748,c,4,1
13841,21204,b,6,1
13842,27658,c,8,1
13843,47287,b,5,2
13844,28816,d,8,4
13845,37442,e,1,3
13846,14969,c,9,3
13847,46074,c,9,3
13848,35718,c,7,1
13849,48911,a,3,2
13850,4409,c,8,2
13851,42667,a,8,1
13852,14691,b,7,4
13853,1941,c,9,3
13854,4279,c,3,2
13855,5042,c,7,3
13856,5079,e,5,2
13857,5222,b,6,4
13858,5361,b,6,3
13859,5425,c,7,4
13860,5689,c,4,3
13861,8613,c,3,2
13862,9229,e,7,1
13863,11653,d,8,3
13864,12524,b,6,1
13865,12525,c,3,4
13866,15864,c,9,1
13867,16176,c,1,2
13868,16758,b,7,1
13869,17885,b,6,2
13870,18064,b,1,4
13871,18676,b,7,3
13872,21379,b,1,4
13873,22496,c,7,3
13874,23458,c,9,3
13875,24610,d,7,1
13876,25473,b,5,1
13877,25583,c,8,2
13878,26633,c,3,1
13879,27057,c,3,4
13880,27127,b,1,1
13881,27427,b,5,4
13882,28605,b,5,4
13883,31919,b,5,3
13884,33474,c,9,3
13885,34866,a,1,4
13886,35396,a,5,1
13887,35516,e,3,4
13888,35659,e,4,2
13889,36202,d,4,1
13890,37115,d,3,1
13891,37277,b,9,4
13892,37743,b,5,1
13893,39027,c,4,3
13894,40204,d,7,3
13895,40251,b,2,4
13896,40738,b,6,1
13897,41102,d,3,4
13898,42827,c,9,4
13899,42828,c,6,2
13900,43522,b,5,1
13901,44819,a,9,3
13902,45023,b,5,2
13903,45042,b,4,3
13904,45340,e,1,4
13905,45512,c,3,3
13906,45592,d,4,2
13907,45639,c,9,4
13908,45888,a,4,1
13909,45928,b,8,3
13910,46391,c,8,3
13911,47664,d,7,3
13912,48178,c,2,3
13913,48537,c,7,3
13914,50390,b,1,3
13915,50672,e,5,3
13916,51374,b,5,2
13917,51519,b,6,1
13918,19965,d,9,4
13919,34401,c,4,3
13920,38983,e,8,2
13921,13551,c,8,1
13922,19743,d,5,3
13923,3749,a,1,1
13924,45623,b,2,4
13925,31221,b,6,2
13926,3717,b,5,3
13927,5737,b,4,1
13928,15525,d,4,2
13929,1899,c,9,1
13930,2710,d,6,4
13931,3973,d,2,3
13932,4899,c,7,1
13933,7968,c,8,3
13934,9261,d,6,2
13935,11959,d,4,3
13936,14063,a,2,1
13937,15910,d,8,1
13938,15923,d,8,1
13939,15956,d,3,2
13940,16355,c,4,2
13941,16593,c,5,4
13942,16603,c,8,2
13943,16813,d,5,3
13944,17387,c,5,1
13945,17817,b,2,4
13946,18067,c,1,2
13947,18602,c,4,4
13948,19863,c,4,1
13949,19867,d,4,4
13950,20113,d,7,3
13951,20114,c,3,3
13952,20115,c,7,2
13953,20480,c,3,2
13954,21112,c,6,4
13955,21203,b,1,2
13956,21303,b,2,2
13957,21308,c,8,4
13958,21314,b,1,3
13959,22319,c,3,1
13960,22543,b,6,1
13961,22545,b,1,4
13962,23565,c,9,4
13963,23956,c,9,1
13964,23966,c,3,3
13965,23967,c,4,1
13966,24246,d,9,3
13967,24488,d,1,2
13968,26078,d,5,3
13969,28250,b,1,3
13970,28628,c,5,3
13971,29634,c,3,1
13972,30502,c,4,3
13973,31795,c,2,4
13974,32040,d,1,4
13975,32524,d,2,1
13976,33135,c,5,1
13977,33745,c,9,1
13978,33944,c,2,1
13979,33947,c,7,3
13980,33953,c,3,1
13981,33972,c,3,2
13982,33988,c,2,4
13983,34116,c,4,1
13984,34743,e,1,2
13985,36455,b,8,1
13986,37182,d,9,3
13987,37944,b,9,1
13988,38754,b,4,2
13989,39384,b,3,4
13990,39450,c,1,1
13991,39476,d,3,2
13992,40228,c,1,1
13993,41470,d,3,3
13994,42476,b,8,3
13995,42966,a,6,2
13996,43636,d,9,1
13997,44875,e,2,1
13998,44895,e,1,1
13999,45489,a,9,4
14000,45576,b,2,1
14001,45601,c,8,3
14002,45609,d,5,1
14003,47865,c,9,3
14004,48766,d,5,3
14005,49315,c,4,1
14006,49722,e,7,3
14007,49839,d,3,1
14008,50484,c,3,4
14009,51015,c,3,2
14010,42894,c,4,1
14011,45821,a,8,2
14012,33308,d,2,2
14013,44883,b,6,2
14014,47798,d,5,4
14015,50699,d,2,3
14016,1121,d,3,3
14017,3916,a,1,3
14018,4333,a,5,1
14019,14136,d,9,1
14020,15315,a,7,3
14021,15320,d,3,2
14022,21176,d,3,1
14023,21788,a,7,4
14024,23713,d,7,2
14025,26287,a,6,4
14026,26509,d,3,1
14027,27685,a,4,4
14028,28200,a,7,1
14029,30474,a,9,1
14030,30865,a,8,3
14031,31695,a,2,1
14032,32876,a,2,2
14033,34161,a,5,2
14034,36864,d,1,3
14035,37252,a,7,3
14036,38681,a,1,1
14037,38958,a,1,1
14038,39448,a,6,1
14039,39492,a,1,3
14040,40200,a,9,4
14041,40264,a,8,4
14042,44191,d,1,2
14043,49068,a,9,3
14044,49311,a,7,4
14045,50136,d,6,4
14046,51056,a,3,2
14047,30739,d,4,4
14048,30373,e,5,3
14049,45531,d,3,1
14050,1444,c,5,2
14051,1809,b,4,3
14052,4846,c,6,4
14053,6667,e,6,1
14054,12796,c,1,1
14055,15012,c,8,3
14056,18611,e,8,3
14057,18817,c,3,2
14058,24220,c,4,2
14059,27399,c,3,2
14060,27670,c,9,4
14061,28589,c,3,4
14062,30820,c,8,1
14063,30827,c,8,2
14064,31707,a,6,1
14065,32996,c,8,4
14066,33149,c,2,4
14067,34183,e,2,2
14068,34513,e,3,2
14069,34568,a,1,1
14070,35095,c,3,1
14071,36098,c,8,3
14072,36362,c,2,2
14073,37015,c,3,2
14074,37631,b,7,4
14075,38224,d,6,2
14076,40774,a,3,3
14077,42201,c,6,1
14078,43458,c,4,2
14079,44920,d,9,4
14080,45749,d,8,1
14081,45978,d,8,2
14082,46028,a,6,2
14083,46371,d,6,3
14084,47607,c,4,1
14085,48059,c,8,3
14086,48320,c,1,2
14087,49285,c,6,4
14088,49417,d,8,3
14089,51075,c,5,1
14090,51140,d,5,2
14091,45680,b,1,1
14092,21489,a,7,4
14093,25391,a,2,1
14094,34355,a,5,3
14095,38284,a,7,1
14096,42012,a,3,3
14097,50917,a,2,1
14098,24430,d,9,4
14099,38202,e,2,3
14100,49421,b,7,1
14101,2045,a,4,2
14102,4497,a,4,2
14103,21612,a,4,2
14104,36389,a,4,4
14105,38280,b,1,4
14106,40521,b,6,1
14107,42478,a,7,4
14108,51735,c,1,3
14109,21099,a,8,4
14110,28217,a,1,4
14111,30714,a,8,2
14112,33218,a,3,4
14113,34334,c,1,1
14114,40481,c,4,2
14115,3510,b,8,4
14116,8486,d,9,2
14117,15217,c,6,1
14118,16814,d,3,3
14119,20266,c,6,2
14120,20275,d,5,1
14121,22056,d,1,2
14122,22220,b,6,3
14123,25556,c,2,2
14124,26859,d,6,2
14125,30909,c,7,3
14126,33143,a,5,2
14127,36449,c,4,4
14128,36665,b,1,3
14129,38929,c,1,4
14130,39925,d,1,4
14131,40865,c,9,1
14132,46699,c,9,2
14133,47395,c,6,3
14134,49554,c,5,1
14135,50668,c,6,4
14136,16663,c,7,4
14137,3006,c,6,1
14138,3018,c,4,2
14139,6365,b,2,4
14140,6366,d,8,2
14141,9385,d,8,4
14142,9724,c,7,2
14143,15188,d,5,1
14144,15242,d,4,3
14145,15954,c,3,4
14146,16555,a,5,3
14147,16598,c,5,1
14148,16823,c,3,2
14149,17883,b,7,3
14150,18677,b,1,2
14151,19623,d,3,4
14152,19864,c,2,2
14153,20066,b,5,1
14154,20071,b,9,2
14155,20248,d,9,3
14156,21186,d,8,3
14157,21381,b,2,2
14158,21736,c,9,1
14159,21810,d,8,4
14160,21811,d,1,4
14161,21963,a,9,2
14162,22336,c,3,4
14163,22340,c,1,2
14164,22342,c,1,3
14165,22343,c,6,1
14166,22344,c,9,4
14167,22386,e,5,4
14168,22398,b,9,1
14169,22849,c,6,3
14170,22898,c,7,4
14171,22900,b,4,3
14172,23538,c,4,2
14173,23548,c,5,4
14174,24240,c,8,1
14175,24396,c,4,4
14176,25282,b,5,2
14177,25632,d,4,4
14178,25798,d,9,3
14179,26072,e,6,3
14180,26670,c,2,1
14181,27646,d,7,2
14182,28159,d,5,3
14183,28184,b,7,2
14184,28276,c,2,4
14185,28408,d,7,2
14186,28409,d,2,4
14187,29077,b,5,1
14188,29130,b,3,1
14189,29139,b,2,4
14190,29326,d,3,3
14191,30508,c,1,2
14192,30980,d,6,3
14193,32636,b,1,2
14194,33160,c,2,2
14195,33241,c,4,4
14196,33723,b,5,4
14197,33819,b,4,3
14198,33943,c,6,3
14199,33986,d,1,1
14200,34273,c,6,1
14201,34479,b,9,2
14202,36395,c,8,4
14203,37053,c,4,4
14204,37086,c,1,4
14205,37273,b,1,4
14206,37942,d,2,2
14207,39577,d,6,3
14208,39742,e,1,4
14209,39858,c,6,1
14210,39954,c,3,2
14211,40213,c,5,3
14212,40252,d,3,2
14213,40253,d,7,2
14214,40850,d,4,4
14215,41242,c,4,3
14216,41466,d,8,4
14217,41551,b,1,1
14218,41911,c,7,4
14219,42332,c,9,2
14220,43018,d,7,3
14221,43023,d,8,1
14222,43308,b,5,1
14223,43637,d,5,3
14224,44871,a,7,3
14225,45020,b,1,1
14226,45598,c,7,1
14227,45599,c,7,2
14228,45741,e,6,2
14229,45850,d,7,3
14230,46081,d,8,2
14231,46300,c,2,2
14232,46373,c,7,2
14233,47675,c,9,2
14234,47944,a,7,1
14235,48672,b,6,4
14236,49326,d,9,3
14237,49933,b,2,2
14238,50006,c,6,2
14239,50192,c,8,2
14240,51004,d,8,3
14241,51547,b,5,4
14242,51582,a,6,2
14243,2534,c,8,3
14244,5469,a,1,4
14245,27485,a,7,1
14246,34767,b,3,3
14247,4122,d,6,3
14248,40694,a,8,3
14249,49390,d,4,4
14250,24419,e,7,4
14251,47354,e,5,4
14252,33480,d,2,4
14253,42660,b,9,3
14254,47138,b,4,4
14255,3030,c,9,1
14256,4610,b,4,1
14257,15408,b,4,2
14258,16170,c,5,1
14259,17630,b,9,1
14260,44859,a,4,3
14261,45506,c,2,2
14262,45834,a,7,1
14263,47049,b,9,1
14264,49205,c,6,4
14265,49697,b,2,2
14266,50879,c,8,4
14267,51484,b,1,3
14268,27335,a,6,2
14269,46083,d,4,3
14270,6923,e,8,3
14271,12097,a,1,2
14272,26747,e,9,2
14273,28550,e,7,1
14274,29122,e,8,2
14275,29272,e,4,1
14276,32968,e,2,4
14277,33612,e,5,3
14278,35207,e,2,2
14279,41529,e,5,1
14280,42270,e,4,3
14281,42922,a,1,4
14282,42929,a,4,1
14283,47241,e,3,4
14284,49538,e,8,3
14285,40491,d,1,2
14286,18784,d,9,1
14287,20212,a,8,2
14288,25079,a,8,1
14289,14203,d,6,2
14290,14763,d,4,3
14291,17637,b,6,1
14292,18051,c,9,3
14293,31090,d,4,1
14294,1568,d,6,4
14295,13452,a,7,3
14296,15560,a,4,1
14297,18030,a,9,2
14298,21791,a,6,3
14299,21796,a,4,2
14300,22493,a,3,1
14301,22763,a,2,1
14302,22777,a,1,3
14303,22824,a,7,1
14304,23137,d,9,4
14305,23808,c,8,1
14306,25263,a,2,4
14307,29996,a,4,4
14308,30888,a,4,1
14309,32543,a,8,4
14310,32934,b,6,1
14311,33150,a,5,1
14312,33317,a,6,3
14313,36941,a,4,4
14314,39147,b,8,1
14315,39404,b,1,3
14316,39426,a,1,4
14317,39646,a,5,4
14318,40077,a,4,4
14319,41908,c,9,4
14320,49831,a,6,2
14321,50895,a,7,4
14322,51085,a,2,1
14323,36995,a,5,3
14324,47621,a,8,4
14325,4549,d,2,4
14326,4559,c,6,3
14327,4679,c,1,4
14328,7225,d,3,1
14329,15173,b,1,1
14330,15348,d,9,4
14331,15950,d,6,4
14332,16371,c,3,3
14333,16757,c,9,4
14334,16825,d,7,4
14335,18080,c,8,4
14336,21978,b,8,3
14337,22334,d,4,1
14338,22455,e,2,4
14339,22747,a,9,1
14340,23547,d,8,2
14341,23551,b,2,1
14342,24243,b,8,3
14343,24426,c,7,2
14344,26671,d,2,2
14345,26852,b,7,2
14346,28158,c,3,3
14347,28838,b,3,4
14348,29960,c,8,1
14349,29982,d,4,2
14350,30507,c,1,4
14351,30979,d,7,1
14352,32047,c,7,1
14353,32546,a,8,2
14354,32921,c,4,4
14355,33989,d,4,1
14356,34621,c,1,1
14357,37621,d,9,2
14358,39338,c,7,3
14359,40250,d,7,2
14360,43011,b,7,3
14361,43025,b,2,2
14362,44980,e,5,4
14363,45481,a,1,4
14364,45587,a,5,3
14365,45597,d,1,2
14366,45619,c,7,3
14367,45647,e,7,1
14368,45815,b,4,2
14369,46024,a,7,3
14370,47273,c,8,3
14371,47458,c,2,1
14372,50342,b,3,3
14373,51005,c,9,1
14374,51485,a,1,1
14375,26575,e,6,3
14376,44989,b,1,1
14377,5846,d,1,4
14378,2292,c,6,4
14379,2846,b,3,3
14380,4313,e,3,2
14381,4543,b,3,1
14382,4588,c,5,3
14383,10932,c,7,2
14384,12401,e,6,1
14385,14749,a,3,2
14386,15216,a,4,4
14387,15955,b,9,2
14388,16343,c,3,4
14389,16824,b,4,3
14390,21095,c,8,4
14391,22335,d,7,3
14392,22851,c,5,3
14393,23514,d,8,4
14394,25288,c,6,3
14395,26040,b,8,1
14396,27460,c,8,1
14397,29132,b,9,3
14398,30835,c,1,2
14399,30893,d,6,1
14400,30937,e,3,4
14401,31674,c,9,2
14402,31969,c,4,1
14403,32711,d,8,2
14404,33165,d,8,3
14405,33239,c,8,1
14406,39451,c,4,3
14407,39510,c,9,4
14408,39751,d,5,4
14409,39957,d,5,1
14410,43020,d,5,4
14411,45339,e,9,3
14412,45391,a,9,3
14413,45579,a,4,1
14414,45591,d,1,4
14415,45600,b,8,3
14416,46730,d,2,3
14417,47315,e,6,3
14418,47684,e,2,1
14419,48209,d,3,3
14420,48538,c,4,3
14421,48757,d,8,4
14422,48882,e,3,2
14423,49330,c,2,4
14424,2494,d,5,3
14425,36931,d,5,3
14426,26185,d,4,3
14427,31852,c,3,4
14428,20097,b,5,1
14429,21378,b,9,3
14430,22375,b,1,3
14431,24315,d,1,4
14432,24866,b,3,1
14433,28142,b,8,1
14434,29145,b,1,4
14435,34238,b,8,4
14436,34366,c,3,3
14437,34435,b,8,2
14438,35233,b,6,2
14439,36341,b,6,4
14440,37272,b,4,4
14441,42173,d,7,2
14442,42180,d,6,2
14443,43584,b,4,2
14444,45006,b,1,3
14445,45083,b,6,3
14446,46006,a,2,4
14447,46138,d,3,2
14448,46206,b,6,3
14449,46830,d,7,3
14450,47048,b,9,3
14451,49584,b,1,4
14452,49713,d,4,1
14453,49946,b,1,2
14454,21376,e,9,3
14455,23818,e,3,1
14456,23106,b,4,2
14457,23812,b,5,2
14458,27616,b,4,4
14459,32145,e,1,1
14460,39149,d,9,2
14461,39378,b,8,1
14462,39703,d,9,2
14463,15749,a,8,3
14464,28968,a,7,3
14465,45450,a,1,4
14466,47077,d,1,2
14467,1903,c,7,2
14468,17131,c,7,1
14469,21827,c,4,2
14470,23712,c,1,2
14471,27859,c,6,4
14472,28340,c,8,4
14473,30824,c,2,4
14474,33265,a,1,4
14475,33458,c,8,1
14476,34018,c,4,3
14477,39201,c,1,4
14478,42197,c,9,2
14479,42325,c,7,1
14480,42405,c,4,3
14481,43104,c,4,1
14482,43265,c,4,2
14483,43426,c,2,4
14484,43633,c,9,2
14485,43873,c,7,4
14486,44632,c,9,4
14487,25343,a,3,4
14488,4450,a,4,2
14489,25278,a,6,4
14490,26618,b,2,4
14491,30588,a,7,2
14492,34236,a,2,2
14493,37720,b,8,4
14494,48669,b,5,1
14495,3373,d,8,2
14496,15556,d,3,3
14497,18600,e,1,2
14498,19782,d,7,1
14499,20475,d,5,1
14500,22333,d,3,2
14501,22346,d,3,4
14502,24829,d,3,3
14503,26079,d,9,3
14504,26674,d,3,4
14505,27952,b,6,2
14506,28156,d,8,2
14507,28532,c,4,1
14508,29129,d,3,2
14509,29177,d,9,4
14510,33982,d,5,4
14511,34298,d,9,1
14512,35747,c,8,2
14513,42171,d,5,2
14514,43071,d,4,1
14515,45281,e,7,3
14516,45288,d,3,3
14517,45294,a,6,4
14518,45444,a,1,2
14519,45717,c,6,3
14520,48755,b,9,3
14521,49329,d,6,4
14522,49987,c,7,1
14523,51006,b,1,2
14524,22367,b,1,2
14525,38617,c,3,1
14526,34441,e,6,2
14527,17245,c,7,3
14528,18137,d,8,1
14529,22238,c,7,3
14530,29614,c,7,2
14531,48968,d,2,2
14532,50702,c,6,4
14533,3812,d,2,4
14534,30848,c,3,1
14535,30988,c,3,3
14536,3778,a,3,3
14537,3880,c,5,1
14538,45607,c,1,3
14539,17820,b,9,4
14540,41901,c,7,2
14541,16563,c,8,3
14542,31922,c,1,3
14543,49984,c,2,4
14544,17133,c,3,3
14545,15918,d,7,2
14546,36097,c,3,3
14547,23549,c,9,1
14548,23647,a,2,3
14549,42826,c,5,2
14550,45536,c,3,3
14551,46144,d,7,3
14552,21449,d,9,2
14553,19434,c,2,2
14554,31476,d,9,3
14555,1892,c,6,3
14556,1938,c,6,3
14557,3013,a,5,4
14558,7500,b,1,1
14559,15169,c,9,1
14560,15222,b,7,2
14561,15292,a,3,1
14562,15561,c,4,3
14563,16245,b,9,1
14564,16348,c,8,3
14565,16565,b,2,2
14566,16597,c,3,2
14567,16804,c,7,3
14568,16982,d,6,2
14569,17379,c,9,4
14570,18277,c,9,3
14571,18280,c,3,2
14572,18287,d,8,3
14573,19188,c,8,2
14574,19617,c,8,4
14575,19851,c,4,2
14576,19897,d,1,3
14577,19903,c,2,1
14578,19910,d,3,4
14579,19911,b,1,2
14580,19913,d,7,1
14581,20235,a,5,4
14582,20236,c,2,3
14583,20968,c,5,1
14584,21094,d,2,4
14585,21306,c,4,1
14586,21365,d,2,3
14587,21477,c,7,2
14588,21996,b,4,3
14589,22316,c,5,4
14590,22318,c,8,2
14591,22539,d,8,1
14592,22740,a,5,4
